VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018-01-01 00:48:55,2018-01-01 01:14:11,2,2.12,1,N,48,249,1,16,0.5,0.5,3.46,0,0.3,20.76
1,2018-01-01 00:13:46,2018-01-01 00:27:41,1,3.10,1,N,107,237,1,12,0.5,0.5,2.65,0,0.3,15.95
1,2018-01-01 00:30:01,2018-01-01 00:33:58,1,.70,1,N,237,140,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-01-01 00:41:03,2018-01-01 00:48:12,1,1.80,1,N,229,236,1,7.5,0.5,0.5,2.2,0,0.3,11
1,2018-01-01 00:58:19,2018-01-01 01:26:36,1,7.20,1,N,162,95,1,25.5,0.5,0.5,8,0,0.3,34.8
1,2018-01-01 00:30:42,2018-01-01 00:47:45,1,4.60,1,N,144,80,1,17,0.5,0.5,3,0,0.3,21.3
1,2018-01-01 00:49:11,2018-01-01 01:07:22,1,6.00,1,N,80,231,1,20,0.5,0.5,2.5,0,0.3,23.8
1,2018-01-01 00:13:12,2018-01-01 00:24:13,1,1.80,1,N,261,148,2,9,0.5,0.5,0,0,0.3,10.3
1,2018-01-01 00:27:36,2018-01-01 00:45:48,1,8.80,1,N,148,42,1,25.5,0.5,0.5,5.35,0,0.3,32.15
1,2018-01-01 00:51:02,2018-01-01 00:53:28,1,.40,1,N,166,152,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:11:17,2018-01-01 00:21:47,1,1.54,1,N,237,162,1,9,0.5,0.5,0,0,0.3,10.3
2,2018-01-01 00:32:41,2018-01-01 00:45:02,1,.67,1,N,170,161,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:51:54,2018-01-01 01:20:54,1,4.71,1,N,237,231,1,20.5,0.5,0.5,4.36,0,0.3,26.16
1,2018-01-01 00:11:17,2018-01-01 00:14:59,1,.90,1,N,166,166,1,5,0.5,0.5,1.25,0,0.3,7.55
1,2018-01-01 00:18:50,2018-01-01 00:23:48,1,.70,1,N,166,166,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2018-01-01 00:28:06,2018-01-01 00:32:34,3,1.40,1,N,41,238,1,6,0.5,0.5,2.15,0,0.3,9.45
1,2018-01-01 00:43:38,2018-01-01 00:46:30,2,.50,1,N,238,239,1,4,0.5,0.5,1.55,0,0.3,6.85
1,2018-01-01 00:49:31,2018-01-01 00:56:02,3,1.20,1,N,239,151,2,7,0.5,0.5,0,0,0.3,8.3
1,2018-01-01 00:59:12,2018-01-01 01:43:01,1,6.70,1,N,151,234,2,29,0.5,0.5,0,0,0.3,30.3
2,2018-01-01 00:21:17,2018-01-01 00:27:20,6,.97,1,N,142,239,1,6,0.5,0.5,2.19,0,0.3,9.49
2,2018-01-01 00:35:56,2018-01-01 01:00:07,6,5.31,1,N,239,231,1,20.5,0.5,0.5,6.54,0,0.3,30.29
2,2018-01-01 01:00:39,2018-01-01 01:14:36,6,2.84,1,N,231,68,1,12.5,0.5,0.5,4.14,0,0.3,17.94
2,2018-01-01 00:37:44,2018-01-01 01:18:38,2,8.82,1,N,231,41,1,33.5,0.5,0.5,8.7,0,0.3,43.5
1,2018-01-01 00:16:25,2018-01-01 00:36:41,1,4.60,1,N,107,80,1,18,0.5,0.5,3.85,0,0.3,23.15
1,2018-01-01 00:45:55,2018-01-01 01:03:25,2,9.40,1,N,148,223,1,27.5,0.5,0.5,5.75,0,0.3,34.55
2,2018-01-01 00:24:57,2018-01-01 00:40:45,1,.95,1,N,164,246,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018-01-01 00:58:09,2018-01-01 01:20:14,1,1.79,1,N,48,137,1,14,0.5,0.5,3.06,0,0.3,18.36
1,2018-01-01 00:38:57,2018-01-01 00:53:11,3,3.20,1,N,161,236,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2018-01-01 00:53:46,2018-01-01 01:07:35,2,3.00,1,N,236,229,1,12.5,0.5,0.5,1,0,0.3,14.8
1,2018-01-01 00:03:56,2018-01-01 00:31:06,1,4.20,1,N,231,48,1,19,0.5,0.5,4.05,0,0.3,24.35
1,2018-01-01 00:50:30,2018-01-01 01:15:24,2,15.00,1,N,48,265,2,41.5,0.5,0.5,0,0,0.3,42.8
2,2018-01-01 00:36:05,2018-01-01 00:49:56,2,3.08,1,N,152,239,1,12.5,0.5,0.5,2.5,0,0.3,16.3
2,2018-01-01 00:51:34,2018-01-01 01:08:05,2,8.96,1,N,239,200,1,26,0.5,0.5,5.96,2.5,0.3,35.76
2,2018-01-01 00:11:54,2018-01-01 00:33:40,1,4.62,1,N,113,263,1,18,0.5,0.5,4.82,0,0.3,24.12
2,2018-01-01 00:44:07,2018-01-01 01:13:06,1,3.28,1,N,43,224,1,19,0.5,0.5,5,0,0.3,25.3
2,2018-01-01 00:22:39,2018-01-01 00:39:16,1,1.56,1,N,264,264,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2018-01-01 00:29:35,2018-01-01 00:37:48,1,.96,1,N,68,186,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2018-01-01 00:45:51,2018-01-01 01:03:17,1,3.48,1,N,234,13,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2018-01-01 00:04:16,2018-01-01 00:15:45,1,.79,1,N,162,161,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:17:06,2018-01-01 00:42:13,1,1.39,1,N,161,164,2,15,0.5,0.5,0,0,0.3,16.3
2,2018-01-01 00:56:19,2018-01-01 01:27:47,1,6.54,1,N,113,166,1,24,0.5,0.5,10,0,0.3,35.3
2,2018-01-01 00:24:12,2018-01-01 00:37:45,1,2.45,1,N,161,236,1,11,0.5,0.5,1.25,0,0.3,13.55
2,2018-01-01 00:42:52,2018-01-01 01:25:12,1,13.79,1,N,43,72,2,43,0.5,0.5,0,0,0.3,44.3
2,2018-01-01 00:39:39,2018-01-01 01:22:21,1,8.24,1,N,223,50,2,33,0.5,0.5,0,0,0.3,34.3
2,2018-01-01 00:19:36,2018-01-01 00:48:26,1,4.70,1,N,90,263,1,21,0.5,0.5,5.58,0,0.3,27.88
2,2018-01-01 00:53:52,2018-01-01 01:04:36,1,1.79,1,N,263,141,1,9,0.5,0.5,2.58,0,0.3,12.88
1,2018-01-01 00:11:57,2018-01-01 00:22:58,2,.90,1,N,161,229,1,8.5,0.5,0.5,1,0,0.3,10.8
1,2018-01-01 00:25:52,2018-01-01 00:33:36,1,1.50,1,N,229,237,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-01-01 00:34:41,2018-01-01 00:40:00,3,.80,1,N,237,140,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2018-01-01 00:42:03,2018-01-01 01:06:45,1,6.40,1,N,141,168,2,21,0.5,0.5,0,0,0.3,22.3
2,2018-01-01 00:34:27,2018-01-01 00:40:50,1,.83,1,N,113,107,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:44:07,2018-01-01 01:00:55,1,1.82,1,N,107,161,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2018-01-01 00:51:58,2018-01-01 01:11:49,1,3.95,1,N,68,238,1,16,0.5,0.5,4.32,0,0.3,21.62
2,2018-01-01 00:19:13,2018-01-01 00:32:53,2,3.83,1,N,48,151,2,14,0.5,0.5,0,0,0.3,15.3
2,2018-01-01 00:35:51,2018-01-01 00:41:16,2,1.08,1,N,151,239,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2018-01-01 00:46:05,2018-01-01 00:58:20,2,2.36,1,N,239,262,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2018-01-01 00:00:39,2018-01-01 00:28:19,1,5.33,1,N,238,142,2,22,0.5,0.5,0,0,0.3,23.3
2,2018-01-01 00:33:30,2018-01-01 00:33:32,1,.00,5,N,264,142,1,11,0,0.5,2.36,0,0.3,14.16
2,2018-01-01 00:35:04,2018-01-01 00:44:30,1,1.86,1,N,142,141,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:52:10,2018-01-01 00:59:58,1,1.56,1,N,151,239,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:20:39,2018-01-01 00:24:12,1,.47,1,N,107,137,1,4,0.5,0.5,1.06,0,0.3,6.36
2,2018-01-01 00:31:17,2018-01-01 00:34:33,1,.43,1,N,170,137,2,4,0.5,0.5,0,0,0.3,5.3
2,2018-01-01 00:38:19,2018-01-01 00:39:04,1,.05,1,N,137,137,2,2.5,0.5,0.5,0,0,0.3,3.8
2,2018-01-01 00:48:16,2018-01-01 00:54:54,1,.81,1,N,137,233,1,6,0.5,0.5,0.04,0,0.3,7.34
2,2018-01-01 00:03:45,2018-01-01 00:12:26,5,1.47,1,N,107,224,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018-01-01 00:13:45,2018-01-01 00:32:40,5,4.93,1,N,224,142,2,17,0.5,0.5,0,0,0.3,18.3
2,2018-01-01 00:34:31,2018-01-01 00:54:49,5,3.39,1,N,142,137,2,15,0.5,0.5,0,0,0.3,16.3
1,2018-01-01 00:13:50,2018-01-01 00:39:32,1,14.30,1,N,138,77,2,40,0.5,0.5,0,0,0.3,41.3
2,2018-01-01 00:11:00,2018-01-01 00:44:08,6,13.32,1,N,142,228,2,39.5,0.5,0.5,0,0,0.3,40.8
2,2017-12-31 23:54:36,2018-01-01 00:01:17,2,1.24,1,N,162,164,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2018-01-01 00:30:04,2018-01-01 00:35:22,2,.39,1,N,234,234,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-01-01 00:35:47,2018-01-01 00:53:36,2,2.27,1,N,234,148,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2018-01-01 00:35:21,2018-01-01 00:45:02,2,2.27,1,N,233,236,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018-01-01 00:47:01,2018-01-01 00:52:18,2,.74,1,N,236,141,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2018-01-01 00:25:50,2018-01-01 00:51:53,0,6.10,1,N,166,169,1,22.5,0.5,0.5,6,0,0.3,29.8
2,2018-01-01 00:02:25,2018-01-01 00:20:37,6,3.97,1,N,90,263,1,15,0.5,0.5,0.5,0,0.3,16.8
2,2018-01-01 00:29:32,2018-01-01 00:55:35,6,4.21,1,N,141,113,1,18,0.5,0.5,2.9,0,0.3,22.2
2,2018-01-01 00:56:42,2018-01-01 01:04:56,6,1.01,1,N,113,79,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2017-12-31 23:57:51,2018-01-01 00:08:19,5,2.30,1,N,158,246,1,10,0.5,0.5,0,0,0.3,11.3
2,2018-01-01 00:40:58,2018-01-01 00:49:17,5,1.90,1,N,142,238,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:50:04,2018-01-01 00:53:24,5,.45,1,N,238,238,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:15:30,2018-01-01 00:31:15,1,8.47,1,N,138,216,2,25,0.5,0.5,0,0,0.3,26.3
2,2018-01-01 00:58:12,2018-01-01 01:01:41,1,.69,1,N,223,223,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:13:19,2018-01-01 00:20:10,1,.87,1,N,164,90,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:54:10,2018-01-01 01:20:17,1,3.67,1,N,68,141,1,17.5,0.5,0.5,0,0,0.3,18.8
1,2018-01-01 00:32:11,2018-01-01 00:42:32,2,1.00,1,N,234,170,1,8,0.5,0.5,1,0,0.3,10.3
1,2018-01-01 00:19:14,2018-01-01 00:43:51,1,3.40,1,N,164,263,1,17,0.5,0.5,3.65,0,0.3,21.95
1,2018-01-01 00:47:06,2018-01-01 01:06:27,1,3.90,1,N,263,234,1,15,0.5,0.5,1.75,0,0.3,18.05
1,2018-01-01 00:25:26,2018-01-01 00:34:45,2,1.40,1,N,166,41,1,8,0.5,0.5,1.5,0,0.3,10.8
1,2018-01-01 00:36:18,2018-01-01 00:41:33,3,.90,1,N,41,42,1,5.5,0.5,0.5,2,0,0.3,8.8
1,2018-01-01 00:50:29,2018-01-01 01:16:19,2,10.80,1,N,41,174,2,32.5,0.5,0.5,0,0,0.3,33.8
1,2018-01-01 00:22:13,2018-01-01 00:37:37,1,2.00,1,N,229,142,2,12,0.5,0.5,0,0,0.3,13.3
1,2018-01-01 00:38:11,2018-01-01 01:12:29,2,1.60,1,N,142,230,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2018-01-01 00:15:58,2018-01-01 00:20:51,1,.00,1,N,43,75,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2018-01-01 00:29:00,2018-01-01 00:34:44,2,.00,1,N,43,142,2,5,0.5,0.5,0,0,0.3,6.3
2,2018-01-01 00:35:42,2018-01-01 00:49:22,1,.00,1,N,142,170,2,9,0.5,0.5,0,0,0.3,10.3
2,2018-01-01 00:52:47,2018-01-01 00:57:14,1,.00,1,N,170,137,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:44:06,2018-01-01 01:17:26,3,3.70,1,N,161,261,2,21,0.5,0.5,0,0,0.3,22.3
2,2018-01-01 00:39:23,2018-01-01 01:01:22,1,4.25,1,N,161,148,2,17,0.5,0.5,0,0,0.3,18.3
2,2018-01-01 01:03:14,2018-01-01 01:35:08,1,5.16,1,N,79,142,2,22,0.5,0.5,0,0,0.3,23.3
2,2018-01-01 00:24:54,2018-01-01 00:41:42,2,2.30,1,N,114,170,2,12,0.5,0.5,0,0,0.3,13.3
2,2018-01-01 00:53:55,2018-01-01 01:21:23,2,6.33,1,N,161,256,2,24,0.5,0.5,0,0,0.3,25.3
2,2018-01-01 00:24:00,2018-01-01 00:37:29,1,3.09,1,N,161,226,1,13,0.5,0.5,0,0,0.3,14.3
2,2018-01-01 00:17:40,2018-01-01 00:29:47,2,1.60,1,N,148,113,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2018-01-01 00:38:14,2018-01-01 00:46:44,1,1.29,1,N,249,79,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2018-01-01 00:54:59,2018-01-01 01:24:56,2,8.97,1,N,79,116,1,29,0.5,0.5,6.06,0,0.3,36.36
2,2018-01-01 00:35:38,2018-01-01 00:51:40,1,2.78,1,N,148,186,1,12.5,0.5,0.5,3.45,0,0.3,17.25
2,2018-01-01 00:54:38,2018-01-01 01:02:38,1,1.02,1,N,186,170,1,7,0.5,0.5,1.66,0,0.3,9.96
1,2018-01-01 00:03:30,2018-01-01 00:07:10,0,.90,1,N,249,231,2,5,1,0.5,0,0,0.3,6.8
1,2018-01-01 00:24:59,2018-01-01 00:30:58,0,1.20,1,N,144,249,1,6.5,1,0.5,1,0,0.3,9.3
1,2018-01-01 00:47:13,2018-01-01 00:57:52,0,1.60,1,N,90,125,1,8.5,1,0.5,5,0,0.3,15.3
2,2018-01-01 00:21:56,2018-01-01 00:32:22,5,1.91,1,N,234,211,1,9,0.5,0.5,2.58,0,0.3,12.88
2,2018-01-01 00:41:11,2018-01-01 00:45:02,5,.55,1,N,249,158,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2018-01-01 00:47:52,2018-01-01 01:05:44,4,5.09,1,N,158,80,1,17.5,0.5,0.5,4.7,0,0.3,23.5
1,2018-01-01 00:13:56,2018-01-01 00:16:19,1,.30,1,N,162,229,2,3.5,0.5,0.5,0,0,0.3,4.8
1,2018-01-01 00:22:40,2018-01-01 00:34:54,1,.90,1,N,161,233,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2018-01-01 00:39:09,2018-01-01 00:50:44,1,1.60,1,N,233,79,2,9,0.5,0.5,0,0,0.3,10.3
1,2018-01-01 00:53:20,2018-01-01 00:57:58,4,.90,1,N,79,4,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-01-01 00:11:19,2018-01-01 00:23:42,0,1.60,1,N,231,249,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-01-01 00:31:46,2018-01-01 00:38:24,0,.90,1,N,249,113,2,6,0.5,0.5,0,0,0.3,7.3
1,2018-01-01 00:39:08,2018-01-01 00:51:51,0,1.50,1,N,113,148,1,9.5,0.5,0.5,2,0,0.3,12.8
1,2018-01-01 00:54:23,2018-01-01 01:01:32,0,.80,1,N,148,114,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2018-01-01 00:17:12,2018-01-01 00:22:49,2,1.08,1,N,151,166,2,6.5,0.5,0.5,0,0,0.3,7.8
2,2018-01-01 00:25:27,2018-01-01 00:32:20,3,1.43,1,N,166,151,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:39:48,2018-01-01 00:44:46,2,.85,1,N,239,143,1,5.5,0.5,0.5,1.36,0,0.3,8.16
2,2018-01-01 00:47:20,2018-01-01 00:57:36,2,2.51,1,N,143,166,2,10,0.5,0.5,0,0,0.3,11.3
2,2018-01-01 00:59:05,2018-01-01 01:05:49,3,1.51,1,N,166,239,1,7,0.5,0.5,2.08,0,0.3,10.38
2,2018-01-01 00:47:32,2018-01-01 00:54:11,1,1.07,1,N,146,193,1,6.5,0.5,0.5,2.34,0,0.3,10.14
2,2018-01-01 00:10:09,2018-01-01 00:16:20,2,.91,1,N,79,148,2,6,0.5,0.5,0,0,0.3,7.3
2,2018-01-01 00:18:13,2018-01-01 00:23:49,2,1.41,1,N,148,107,1,6.5,0.5,0.5,5,0,0.3,12.8
2,2018-01-01 00:35:44,2018-01-01 00:44:40,2,1.28,1,N,170,224,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2018-01-01 00:45:33,2018-01-01 00:54:10,2,3.39,1,N,224,87,2,12,0.5,0.5,0,0,0.3,13.3
2,2018-01-01 00:55:53,2018-01-01 01:26:04,2,6.91,1,N,87,239,1,26,0.5,0.5,6.82,0,0.3,34.12
2,2018-01-01 00:18:13,2018-01-01 00:38:31,4,5.25,1,N,142,112,2,18.5,0.5,0.5,0,0,0.3,19.8
2,2018-01-01 00:48:15,2018-01-01 01:06:19,4,3.39,1,N,256,37,1,14,0.5,0.5,3.82,0,0.3,19.12
2,2018-01-01 00:21:37,2018-01-01 00:23:19,3,.51,1,N,246,246,1,3.5,0.5,0.5,1.08,0,0.3,5.88
2,2018-01-01 00:24:21,2018-01-01 00:42:27,3,1.50,1,N,246,186,2,12,0.5,0.5,0,0,0.3,13.3
2,2018-01-01 00:31:26,2018-01-01 00:45:08,1,1.86,1,N,162,143,1,10.5,0.5,0.5,2.36,0,0.3,14.16
2,2018-01-01 00:22:03,2018-01-01 00:33:35,1,.94,1,N,114,113,2,8,0.5,0.5,0,0,0.3,9.3
2,2018-01-01 00:49:06,2018-01-01 00:52:57,1,.64,1,N,114,144,1,4.5,0.5,0.5,1.45,0,0.3,7.25
2,2018-01-01 00:59:34,2018-01-01 01:09:54,1,1.27,1,N,125,249,1,8,0.5,0.5,1.4,0,0.3,12.65
1,2018-01-01 00:05:44,2018-01-01 00:13:36,2,1.70,1,N,142,238,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2018-01-01 00:27:40,2018-01-01 00:31:54,2,1.30,1,N,239,151,1,6,0.5,0.5,2.7,0,0.3,10
1,2018-01-01 00:35:36,2018-01-01 00:42:08,2,1.80,1,N,151,143,1,7.5,0.5,0.5,2,0,0.3,10.8
1,2018-01-01 00:44:14,2018-01-01 01:00:50,2,2.40,1,N,143,141,1,12.5,0.5,0.5,2.75,0,0.3,16.55
1,2018-01-01 00:04:26,2018-01-01 00:08:27,1,.20,1,N,233,170,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:13:27,2018-01-01 00:22:17,1,1.10,1,N,170,137,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-01-01 00:23:56,2018-01-01 00:33:44,1,1.50,1,N,137,229,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2018-01-01 00:37:53,2018-01-01 00:54:22,3,2.50,1,N,237,238,2,12.5,0.5,0.5,0,0,0.3,13.8
1,2018-01-01 00:57:11,2018-01-01 01:05:13,2,2.20,1,N,238,152,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2018-01-01 00:04:35,2018-01-01 00:13:42,2,1.80,1,N,264,244,1,9,0.5,0.5,1.5,0,0.3,11.8
1,2018-01-01 00:25:51,2018-01-01 00:34:51,2,1.80,1,N,264,41,1,8.5,0.5,0.5,2.45,0,0.3,12.25
1,2018-01-01 00:35:57,2018-01-01 00:45:42,2,2.90,1,N,41,239,1,10.5,0.5,0.5,2.35,0,0.3,14.15
1,2018-01-01 00:48:55,2018-01-01 00:51:16,1,.80,1,N,142,239,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2018-01-01 00:53:14,2018-01-01 01:10:12,3,3.50,1,N,264,137,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2018-01-01 00:12:08,2018-01-01 00:25:34,1,2.10,1,N,80,232,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2018-01-01 00:31:11,2018-01-01 00:48:59,1,4.60,1,N,79,262,1,16,0.5,0.5,2.5,0,0.3,19.8
1,2018-01-01 00:56:24,2018-01-01 01:01:16,1,1.00,1,N,263,141,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:01:10,2018-01-01 00:17:19,1,5.47,1,N,90,112,2,17.5,0.5,0.5,0,0,0.3,18.8
2,2018-01-01 00:32:15,2018-01-01 00:45:55,1,3.44,1,N,148,141,2,12.5,0.5,0.5,0,0,0.3,13.8
2,2018-01-01 00:50:17,2018-01-01 00:55:02,1,.54,1,N,229,162,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2018-01-01 00:34:02,2018-01-01 01:08:35,2,3.35,1,N,48,249,1,22,0.5,0.5,4.66,0,0.3,27.96
2,2018-01-01 00:30:06,2018-01-01 00:43:35,1,2.31,1,N,229,224,2,11,0.5,0.5,0,0,0.3,12.3
1,2018-01-01 00:40:38,2018-01-01 00:59:17,1,5.10,1,N,161,232,2,18.5,0.5,0.5,0,0,0.3,19.8
1,2018-01-01 00:19:13,2018-01-01 00:41:26,2,1.30,1,N,170,100,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2018-01-01 00:45:18,2018-01-01 01:05:37,4,1.40,1,N,230,186,1,13,0.5,0.5,4.25,0,0.3,18.55
1,2018-01-01 00:09:12,2018-01-01 00:34:21,1,3.90,1,N,236,142,2,18,0.5,0.5,0,0,0.3,19.3
1,2018-01-01 00:35:29,2018-01-01 00:48:52,1,1.90,1,N,142,229,2,10,0.5,0.5,0,0,0.3,11.3
2,2018-01-01 00:28:55,2018-01-01 00:36:45,1,1.03,1,N,107,79,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2018-01-01 00:37:47,2018-01-01 00:50:24,1,2.04,1,N,79,170,1,10,0.5,0.5,2.82,0,0.3,14.12
1,2018-01-01 00:19:39,2018-01-01 00:36:40,1,2.40,1,N,229,48,1,13,0.5,0.5,10,0,0.3,24.3
1,2018-01-01 00:37:05,2018-01-01 00:54:29,1,2.90,1,N,48,141,1,13.5,0.5,0.5,3,0,0.3,17.8
1,2018-01-01 00:57:59,2018-01-01 01:16:10,1,7.10,1,N,141,244,2,22,0.5,0.5,0,0,0.3,23.3
2,2018-01-01 00:22:50,2018-01-01 00:28:14,1,4.44,1,N,219,132,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2018-01-01 00:00:27,2018-01-01 00:04:11,4,.30,1,N,233,161,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2018-01-01 00:26:45,2018-01-01 00:34:14,2,1.20,1,N,90,246,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2018-01-01 00:35:36,2018-01-01 00:53:10,1,2.90,1,N,246,142,1,14,0.5,0.5,3,0,0.3,18.3
1,2018-01-01 00:56:48,2018-01-01 01:03:57,3,1.60,1,N,142,238,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2018-01-01 00:21:15,2018-01-01 00:28:23,2,1.60,1,N,170,79,1,7,0.5,0.5,1,0,0.3,9.3
1,2018-01-01 00:29:11,2018-01-01 00:34:57,2,.90,1,N,79,137,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2018-01-01 00:38:16,2018-01-01 00:55:48,2,1.00,1,N,137,186,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2018-01-01 00:57:14,2018-01-01 01:13:16,2,2.50,1,N,186,148,2,12,0.5,0.5,0,0,0.3,13.3
2,2018-01-01 00:12:22,2018-01-01 00:21:56,1,1.69,1,N,48,142,1,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:23:53,2018-01-01 00:28:06,1,.68,1,N,143,142,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2018-01-01 00:29:30,2018-01-01 00:33:46,1,.75,1,N,142,142,1,5,0.5,0.5,1.58,0,0.3,7.88
2,2018-01-01 00:39:12,2018-01-01 00:50:31,1,1.72,1,N,142,50,1,9.5,0.5,0.5,3.24,0,0.3,14.04
2,2018-01-01 00:59:23,2018-01-01 01:04:36,1,.96,1,N,142,143,2,5.5,0.5,0.5,0,0,0.3,6.8
2,2018-01-01 00:35:16,2018-01-01 00:48:24,1,3.99,1,N,233,226,2,14,0.5,0.5,0,0,0.3,15.3
1,2018-01-01 00:36:54,2018-01-01 00:41:35,0,1.20,1,N,107,233,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2018-01-01 00:04:34,2018-01-01 00:20:35,2,1.20,1,N,264,264,1,10.5,0.5,0.5,1,0,0.3,12.8
1,2018-01-01 00:26:54,2018-01-01 00:40:26,1,.90,1,N,264,264,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2018-01-01 00:56:27,2018-01-01 01:25:04,2,4.90,1,N,264,264,1,20.5,0.5,0.5,4.35,0,0.3,26.15
1,2018-01-01 00:15:02,2018-01-01 00:34:34,1,6.90,1,N,88,161,2,22.5,0.5,0.5,0,0,0.3,23.8
1,2018-01-01 00:35:56,2018-01-01 00:42:21,1,1.90,1,N,161,236,2,8,0.5,0.5,0,0,0.3,9.3
1,2018-01-01 00:45:46,2018-01-01 00:50:41,1,1.40,1,N,236,75,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2018-01-01 00:55:48,2018-01-01 01:02:52,1,2.20,1,N,263,74,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2018-01-01 00:06:59,2018-01-01 00:15:08,1,1.81,1,N,239,41,1,8,0.5,0.5,0,0,0.3,9.3
2,2018-01-01 00:20:32,2018-01-01 00:51:20,1,3.59,1,N,238,170,2,20.5,0.5,0.5,0,0,0.3,21.8
2,2018-01-01 00:24:33,2018-01-01 00:55:11,1,1.35,1,N,170,234,2,18,0.5,0.5,0,0,0.3,19.3
1,2018-01-01 00:17:48,2018-01-01 00:28:42,1,2.00,1,N,48,238,1,9.5,0.5,0.5,2.15,0,0.3,12.95
1,2018-01-01 00:30:20,2018-01-01 00:34:17,2,.70,1,N,239,143,1,5,0.5,0.5,1.26,0,0.3,7.56
1,2018-01-01 00:35:11,2018-01-01 00:39:25,2,.90,1,N,239,238,2,5,0.5,0.5,0,0,0.3,6.3
1,2018-01-01 00:42:42,2018-01-01 00:47:59,2,1.00,1,N,238,143,1,6,0.5,0.5,1.46,0,0.3,8.76
1,2018-01-01 00:48:26,2018-01-01 01:16:28,2,6.30,1,N,143,107,1,24,0.5,0.5,7.55,0,0.3,32.85
2,2018-01-01 00:10:45,2018-01-01 00:12:33,1,.33,1,N,239,238,1,3.5,0.5,0.5,0.96,0,0.3,5.76
